0	0
2.1	0.0897051
4.2	0.178474
6.3	0.266322
8.4	0.353264
10.5	0.439312
12.6	0.524481
14.7	0.608784
16.8	0.692234
18.9	0.774844
21	0.856627
23.1	0.937596
25.2	1.01776
27.3	1.09714
29.4	1.17573
31.5	1.25356
33.6	1.33063
35.7	1.40695
37.8	1.48254
39.9	1.55741
42	1.63156
44.1	1.70501
46.2	1.77777
48.3	1.84984
50.4	1.92123
52.5	1.99196
54.6	2.06204
56.7	2.13147
58.8	2.20026
60.9	2.26842
63	2.33596
65.1	2.40289
67.2	2.46922
69.3	2.53495
71.4	2.60009
73.5	2.66465
75.6	2.72864
77.7	2.79207
79.8	2.85494
81.9	2.91726
84	2.97903
86.1	3.04027
88.2	3.10099
90.3	3.16118
92.4	3.22085
94.5	3.28002
96.6	3.33869
98.7	3.39686
100.8	3.45454
102.9	3.51173
105	3.56845
107.1	3.6247
109.2	3.68048
111.3	3.73581
113.4	3.79068
115.5	3.8451
117.6	3.89908
119.7	3.95262
121.8	4.00573
123.9	4.05841
126	4.11067
128.1	4.16251
130.2	4.21394
132.3	4.26496
134.4	4.31559
136.5	4.36581
138.6	4.41564
140.7	4.46508
142.8	4.51414
144.9	4.56282
147	4.61113
149.1	4.65906
151.2	4.70663
153.3	4.75384
155.4	4.80069
157.5	4.84718
159.6	4.89332
161.7	4.93912
163.8	4.98458
165.9	5.0297
168	5.07448
170.1	5.11893
172.2	5.16306
174.3	5.20686
176.4	5.25034
178.5	5.29351
180.6	5.33636
182.7	5.3789
184.8	5.42114
186.9	5.46307
189	5.5047
191.1	5.54604
193.2	5.58708
195.3	5.62783
197.4	5.6683
199.5	5.70848
201.6	5.74838
203.7	5.788
205.8	5.82735
207.9	5.86642
210	5.90522
212.1	5.94376
214.2	5.98203
216.3	6.02005
218.4	6.0578
220.5	6.09529
222.6	6.13254
224.7	6.16953
226.8	6.20627
228.9	6.24277
231	6.27902
233.1	6.31503
235.2	6.35081
237.3	6.38634
239.4	6.42165
241.5	6.45672
243.6	6.49156
245.7	6.52618
247.8	6.56057
249.9	6.59473
252	6.62868
254.1	6.66241
256.2	6.69592
258.3	6.72922
260.4	6.7623
262.5	6.79518
264.6	6.82784
266.7	6.8603
268.8	6.89256
270.9	6.92461
273	6.95647
275.1	6.98812
277.2	7.01958
279.3	7.05084
281.4	7.08191
283.5	7.11279
285.6	7.14348
287.7	7.17398
289.8	7.20429
291.9	7.23442
294	7.26437
296.1	7.29414
298.2	7.32372
300.3	7.35313
302.4	7.38237
304.5	7.41142
306.6	7.44031
308.7	7.46902
310.8	7.49757
312.9	7.52594
315	7.55415
317.1	7.58219
319.2	7.61007
321.3	7.63778
323.4	7.66534
325.5	7.69273
327.6	7.71997
329.7	7.74705
331.8	7.77397
333.9	7.80074
336	7.82735
338.1	7.85382
340.2	7.88013
342.3	7.90629
344.4	7.93231
346.5	7.95818
348.6	7.9839
350.7	8.00948
352.8	8.03492
354.9	8.06021
357	8.08537
359.1	8.11038
361.2	8.13526
363.3	8.16
365.4	8.1846
367.5	8.20907
369.6	8.23341
371.7	8.25761
373.8	8.28168
375.9	8.30562
378	8.32943
380.1	8.35311
382.2	8.37666
384.3	8.40009
386.4	8.42339
388.5	8.44657
