0	0.999955
0.1	0.99995
0.2	0.999946
0.3	0.999941
0.4	0.999935
0.5	0.99993
0.6	0.999923
0.7	0.999916
0.8	0.999909
0.9	0.999901
1	0.999893
1.1	0.999883
1.2	0.999874
1.3	0.999863
1.4	0.999852
1.5	0.999839
1.6	0.999826
1.7	0.999812
1.8	0.999797
1.9	0.999781
2	0.999764
2.1	0.999746
2.2	0.999726
2.3	0.999705
2.4	0.999683
2.5	0.99966
2.6	0.999634
2.7	0.999607
2.8	0.999579
2.9	0.999548
3	0.999516
3.1	0.999482
3.2	0.999446
3.3	0.999407
3.4	0.999366
3.5	0.999323
3.6	0.999277
3.7	0.999229
3.8	0.999178
3.9	0.999124
4	0.999067
4.1	0.999006
4.2	0.998943
4.3	0.998876
4.4	0.998806
4.5	0.998731
4.6	0.998653
4.7	0.998571
4.8	0.998485
4.9	0.998394
5	0.998299
5.1	0.998199
5.2	0.998094
5.3	0.997984
5.4	0.997868
5.5	0.997747
5.6	0.997621
5.7	0.997489
5.8	0.99735
5.9	0.997206
6	0.997055
6.1	0.996897
6.2	0.996732
6.3	0.99656
6.4	0.996381
6.5	0.996194
6.6	0.995999
6.7	0.995796
6.8	0.995585
6.9	0.995365
7	0.995136
7.1	0.994898
7.2	0.994651
7.3	0.994395
7.4	0.994128
7.5	0.993852
7.6	0.993565
7.7	0.993267
7.8	0.992958
7.9	0.992639
8	0.992308
8.1	0.991965
8.2	0.99161
8.3	0.991243
8.4	0.990863
8.5	0.99047
8.6	0.990065
8.7	0.989645
8.8	0.989213
8.9	0.988766
9	0.988305
9.1	0.987829
9.2	0.987339
9.3	0.986833
9.4	0.986313
9.5	0.985776
9.6	0.985224
9.7	0.984655
9.8	0.98407
9.9	0.983468
10	0.982849
10.1	0.982213
10.2	0.981559
10.3	0.980887
10.4	0.980197
10.5	0.979489
10.6	0.978762
10.7	0.978016
10.8	0.977252
10.9	0.976467
11	0.975663
11.1	0.974839
11.2	0.973995
11.3	0.973131
11.4	0.972246
11.5	0.97134
11.6	0.970413
11.7	0.969465
11.8	0.968496
11.9	0.967505
12	0.966491
12.1	0.965456
12.2	0.964399
12.3	0.963319
12.4	0.962216
12.5	0.961091
12.6	0.959942
12.7	0.958771
12.8	0.957576
12.9	0.956358
13	0.955116
13.1	0.95385
13.2	0.952561
13.3	0.951247
13.4	0.94991
13.5	0.948548
13.6	0.947162
13.7	0.945751
13.8	0.944316
13.9	0.942856
14	0.941372
14.1	0.939863
14.2	0.938329
14.3	0.93677
14.4	0.935186
14.5	0.933578
14.6	0.931944
14.7	0.930286
14.8	0.928602
14.9	0.926894
15	0.92516
15.1	0.923401
15.2	0.921618
15.3	0.919809
15.4	0.917975
15.5	0.916117
15.6	0.914233
15.7	0.912325
15.8	0.910392
15.9	0.908434
16	0.906452
16.1	0.904445
16.2	0.902413
16.3	0.900357
16.4	0.898277
16.5	0.896172
16.6	0.894044
16.7	0.891891
16.8	0.889715
16.9	0.887515
17	0.885291
17.1	0.883044
17.2	0.880773
17.3	0.87848
17.4	0.876163
17.5	0.873824
17.6	0.871462
17.7	0.869077
17.8	0.86667
17.9	0.864242
18	0.861791
18.1	0.859318
18.2	0.856824
18.3	0.854309
18.4	0.851773
18.5	0.849216
18.6	0.846638
18.7	0.84404
18.8	0.841422
18.9	0.838784
19	0.836126
19.1	0.833449
19.2	0.830753
19.3	0.828037
19.4	0.825303
19.5	0.822551
19.6	0.819781
19.7	0.816992
19.8	0.814187
19.9	0.811363
20	0.808523
20.1	0.805666
20.2	0.802793
20.3	0.799903
20.4	0.796998
20.5	0.794077
20.6	0.791141
20.7	0.788189
20.8	0.785223
20.9	0.782243
21	0.779249
21.1	0.77624
21.2	0.773219
21.3	0.770184
21.4	0.767136
21.5	0.764075
21.6	0.761003
21.7	0.757918
21.8	0.754822
21.9	0.751714
22	0.748596
22.1	0.745466
22.2	0.742327
22.3	0.739177
22.4	0.736017
22.5	0.732848
22.6	0.72967
22.7	0.726483
22.8	0.723288
22.9	0.720084
23	0.716872
23.1	0.713653
23.2	0.710427
23.3	0.707194
23.4	0.703954
23.5	0.700707
23.6	0.697455
23.7	0.694197
23.8	0.690933
23.9	0.687664
24	0.684391
24.1	0.681113
24.2	0.677831
24.3	0.674545
24.4	0.671255
24.5	0.667962
24.6	0.664666
24.7	0.661367
24.8	0.658065
24.9	0.654762
25	0.651457
25.1	0.648149
25.2	0.644841
25.3	0.641532
25.4	0.638222
25.5	0.634911
25.6	0.6316
25.7	0.628289
25.8	0.624979
25.9	0.621669
26	0.61836
26.1	0.615052
26.2	0.611745
26.3	0.60844
26.4	0.605137
26.5	0.601835
26.6	0.598537
26.7	0.59524
26.8	0.591947
26.9	0.588657
27	0.58537
27.1	0.582086
27.2	0.578807
27.3	0.575531
27.4	0.57226
27.5	0.568993
27.6	0.56573
27.7	0.562473
27.8	0.55922
27.9	0.555973
28	0.552731
28.1	0.549495
28.2	0.546265
28.3	0.543041
28.4	0.539824
28.5	0.536613
28.6	0.533408
28.7	0.53021
28.8	0.52702
28.9	0.523836
29	0.52066
29.1	0.517492
29.2	0.514331
29.3	0.511178
29.4	0.508033
29.5	0.504896
29.6	0.501768
29.7	0.498648
29.8	0.495537
29.9	0.492435
30	0.489342
30.1	0.486258
30.2	0.483183
30.3	0.480117
30.4	0.477062
30.5	0.474015
30.6	0.470979
30.7	0.467952
30.8	0.464936
30.9	0.461929
31	0.458933
31.1	0.455947
31.2	0.452972
31.3	0.450007
31.4	0.447053
31.5	0.44411
31.6	0.441178
31.7	0.438257
31.8	0.435347
31.9	0.432448
32	0.42956
32.1	0.426684
32.2	0.423819
32.3	0.420966
32.4	0.418124
32.5	0.415294
32.6	0.412476
32.7	0.40967
32.8	0.406876
32.9	0.404093
33	0.401323
33.1	0.398565
33.2	0.395819
33.3	0.393085
33.4	0.390364
33.5	0.387654
33.6	0.384958
33.7	0.382273
33.8	0.379601
33.9	0.376942
34	0.374295
34.1	0.371661
34.2	0.36904
34.3	0.366431
34.4	0.363835
34.5	0.361252
34.6	0.358682
34.7	0.356124
34.8	0.353579
34.9	0.351047
35	0.348528
35.1	0.346022
35.2	0.343529
35.3	0.341049
35.4	0.338582
35.5	0.336128
35.6	0.333686
35.7	0.331258
35.8	0.328843
35.9	0.326441
36	0.324052
36.1	0.321676
36.2	0.319313
36.3	0.316963
36.4	0.314626
36.5	0.312302
36.6	0.309991
36.7	0.307694
36.8	0.305409
36.9	0.303137
37	0.300879
37.1	0.298633
37.2	0.2964
37.3	0.294181
37.4	0.291974
37.5	0.28978
37.6	0.2876
37.7	0.285432
37.8	0.283277
37.9	0.281135
38	0.279006
38.1	0.27689
38.2	0.274786
38.3	0.272696
38.4	0.270618
38.5	0.268553
38.6	0.2665
38.7	0.264461
38.8	0.262434
38.9	0.260419
39	0.258418
39.1	0.256429
39.2	0.254452
39.3	0.252488
39.4	0.250537
39.5	0.248597
39.6	0.246671
39.7	0.244757
39.8	0.242855
39.9	0.240965
40	0.239088
40.1	0.237223
40.2	0.23537
40.3	0.233529
40.4	0.2317
40.5	0.229884
40.6	0.22808
40.7	0.226287
40.8	0.224507
40.9	0.222738
41	0.220981
41.1	0.219236
41.2	0.217503
41.3	0.215782
41.4	0.214072
41.5	0.212374
41.6	0.210687
41.7	0.209012
41.8	0.207349
41.9	0.205697
42	0.204056
42.1	0.202427
42.2	0.200809
42.3	0.199203
42.4	0.197607
42.5	0.196023
42.6	0.19445
42.7	0.192887
42.8	0.191336
42.9	0.189796
43	0.188267
43.1	0.186748
43.2	0.185241
43.3	0.183744
43.4	0.182258
43.5	0.180782
43.6	0.179317
43.7	0.177863
43.8	0.176419
43.9	0.174986
44	0.173563
44.1	0.17215
44.2	0.170747
44.3	0.169355
44.4	0.167973
44.5	0.166601
44.6	0.165239
44.7	0.163887
44.8	0.162545
44.9	0.161213
45	0.159891
45.1	0.158579
45.2	0.157276
45.3	0.155983
45.4	0.1547
45.5	0.153426
45.6	0.152162
45.7	0.150907
45.8	0.149661
45.9	0.148425
46	0.147199
46.1	0.145981
46.2	0.144773
46.3	0.143574
46.4	0.142383
46.5	0.141202
46.6	0.14003
46.7	0.138867
46.8	0.137713
46.9	0.136567
47	0.135431
47.1	0.134303
47.2	0.133183
47.3	0.132073
