0	0.57
1	0.571107
2	0.572214
3	0.573321
4	0.574429
5	0.575536
6	0.576643
7	0.57775
8	0.578857
9	0.579964
10	0.581071
11	0.582179
12	0.583286
13	0.584393
14	0.5855
15	0.586607
16	0.587714
17	0.588821
18	0.589929
19	0.591036
20	0.592143
21	0.59325
22	0.594357
23	0.595464
24	0.596571
25	0.597679
26	0.598786
27	0.599893
28	0.601
29	0.602107
30	0.603214
31	0.604321
32	0.605429
33	0.606536
34	0.607643
35	0.60875
36	0.609857
37	0.610964
38	0.612071
39	0.613179
40	0.614286
41	0.615393
42	0.6165
43	0.617607
44	0.618714
45	0.619821
46	0.620929
47	0.622036
48	0.623143
49	0.62425
50	0.625357
51	0.626464
52	0.627571
53	0.628679
54	0.629786
55	0.630893
56	0.632
57	0.633107
58	0.634214
59	0.635321
60	0.636429
61	0.637536
62	0.638643
63	0.63975
64	0.640857
65	0.641964
66	0.643071
67	0.644179
68	0.645286
69	0.646393
70	0.6475
71	0.648607
72	0.649714
73	0.650821
74	0.651929
75	0.653036
76	0.654143
77	0.65525
78	0.656357
79	0.657464
80	0.658571
81	0.659679
82	0.660786
83	0.661893
84	0.663
85	0.664107
86	0.665214
87	0.666321
88	0.667429
89	0.668536
90	0.669643
91	0.67075
92	0.671857
93	0.672964
94	0.674071
95	0.675179
96	0.676286
97	0.677393
98	0.6785
99	0.679607
100	0.680714
101	0.681821
102	0.682929
103	0.684036
104	0.685143
105	0.68625
106	0.687357
107	0.688464
108	0.689571
109	0.690679
110	0.691786
111	0.692893
112	0.694
113	0.695107
114	0.696214
115	0.697321
116	0.698429
117	0.699536
118	0.700643
119	0.70175
120	0.702857
121	0.703964
122	0.705071
123	0.706179
124	0.707286
125	0.708393
126	0.7095
127	0.710607
128	0.711714
129	0.712821
130	0.713929
131	0.715036
132	0.716143
133	0.71725
134	0.718357
135	0.719464
136	0.720571
137	0.721679
138	0.722786
139	0.723893
140	0.725
141	0.726107
142	0.727214
143	0.728321
144	0.729429
145	0.730536
146	0.731643
147	0.73275
148	0.733857
149	0.734964
150	0.736071
151	0.737179
152	0.738286
153	0.739393
154	0.7405
155	0.741607
156	0.742714
157	0.743821
158	0.744929
159	0.746036
160	0.747143
161	0.74825
162	0.749357
163	0.750464
164	0.751571
165	0.752679
166	0.753786
167	0.754893
168	0.756
169	0.757107
170	0.758214
171	0.759321
172	0.760429
173	0.761536
174	0.762643
175	0.76375
176	0.764857
177	0.765964
178	0.767071
179	0.768179
180	0.769286
181	0.770393
182	0.7715
183	0.772607
184	0.773714
185	0.774821
186	0.775929
187	0.777036
188	0.778143
189	0.77925
190	0.780357
191	0.781464
192	0.782571
193	0.783679
194	0.784786
195	0.785893
196	0.787
197	0.788107
198	0.789214
199	0.790321
200	0.791429
201	0.792536
202	0.793643
203	0.79475
204	0.795857
205	0.796964
206	0.798071
207	0.799179
208	0.800286
209	0.801393
210	0.8025
211	0.803607
212	0.804714
213	0.805821
214	0.806929
215	0.808036
216	0.809143
217	0.81025
218	0.811357
219	0.812464
220	0.813571
221	0.814679
222	0.815786
223	0.816893
224	0.818
225	0.819107
226	0.820214
227	0.821321
228	0.822429
229	0.823536
230	0.824643
231	0.82575
232	0.826857
233	0.827964
234	0.829071
235	0.830179
236	0.831286
237	0.832393
238	0.8335
239	0.834607
240	0.835714
241	0.836821
242	0.837929
243	0.839036
244	0.840143
245	0.84125
246	0.842357
247	0.843464
248	0.844571
249	0.845679
250	0.846786
251	0.847893
252	0.849
253	0.850107
254	0.851214
255	0.852321
256	0.853429
257	0.854536
258	0.855643
259	0.85675
260	0.857857
261	0.858964
262	0.860071
263	0.861179
264	0.862286
265	0.863393
266	0.8645
267	0.865607
268	0.866714
269	0.867821
270	0.868929
271	0.870036
272	0.871143
273	0.87225
274	0.873357
275	0.874464
276	0.875571
277	0.876679
278	0.877786
279	0.878893
280	0.88
281	0.88
282	0.88
283	0.88
284	0.88
285	0.88
286	0.88
287	0.88
288	0.88
289	0.88
290	0.88
291	0.88
292	0.88
293	0.88
294	0.88
295	0.88
296	0.88
297	0.88
298	0.88
299	0.88
300	0.88
301	0.88
302	0.88
303	0.88
304	0.88
305	0.88
306	0.88
307	0.88
308	0.88
309	0.88
310	0.88
311	0.88
312	0.88
313	0.88
314	0.88
315	0.88
316	0.88
317	0.88
318	0.88
319	0.88
320	0.88
321	0.88
322	0.88
323	0.88
324	0.88
325	0.88
326	0.88
327	0.88
328	0.88
329	0.88
330	0.88
331	0.88
332	0.88
333	0.88
334	0.88
335	0.88
336	0.88
337	0.88
338	0.88
339	0.88
340	0.88
341	0.88
342	0.88
343	0.88
344	0.88
345	0.88
346	0.88
347	0.88
348	0.88
349	0.88
350	0.88
351	0.88
352	0.88
353	0.88
354	0.88
355	0.88
356	0.88
357	0.88
358	0.88
359	0.88
360	0.88
361	0.88
362	0.88
363	0.88
364	0.88
365	0.88
366	0.88
367	0.88
368	0.88
369	0.88
370	0.88
371	0.88
372	0.88
373	0.88
374	0.88
375	0.88
376	0.88
377	0.88
378	0.88
379	0.88
380	0.88
381	0.88
382	0.88
383	0.88
384	0.88
385	0.88
386	0.88
387	0.88
388	0.88
389	0.88
390	0.88
391	0.88
392	0.88
393	0.88
394	0.88
395	0.88
396	0.88
397	0.88
398	0.88
399	0.88
400	0.88
401	0.88
402	0.88
403	0.88
404	0.88
405	0.88
406	0.88
407	0.88
408	0.88
409	0.88
410	0.88
411	0.88
412	0.88
413	0.88
414	0.88
415	0.88
416	0.88
417	0.88
418	0.88
419	0.88
420	0.88
421	0.88
422	0.88
423	0.88
424	0.88
425	0.88
426	0.88
427	0.88
428	0.88
429	0.88
430	0.88
431	0.88
432	0.88
433	0.88
434	0.88
435	0.88
436	0.88
437	0.88
438	0.88
439	0.88
440	0.88
441	0.88
442	0.88
443	0.88
444	0.88
445	0.88
446	0.88
447	0.88
448	0.88
449	0.88
450	0.88
451	0.88
452	0.88
453	0.88
454	0.88
455	0.88
456	0.88
457	0.88
458	0.88
459	0.88
460	0.88
461	0.88
462	0.88
463	0.88
464	0.88
465	0.88
466	0.88
467	0.88
468	0.88
469	0.88
470	0.88
471	0.88
472	0.88
473	0.88
474	0.88
475	0.88
476	0.88
477	0.88
478	0.88
479	0.88
480	0.88
481	0.88
482	0.88
483	0.88
484	0.88
485	0.88
486	0.88
487	0.88
488	0.88
489	0.88
490	0.88
491	0.88
492	0.88
493	0.88
494	0.88
495	0.88
496	0.88
497	0.88
498	0.88
499	0.88
500	0.88
501	0.88
502	0.88
503	0.88
504	0.88
505	0.88
506	0.88
507	0.88
508	0.88
509	0.88
510	0.88
511	0.88
512	0.88
513	0.88
514	0.88
515	0.88
516	0.88
517	0.88
518	0.88
519	0.88
520	0.88
521	0.88
522	0.88
523	0.88
524	0.88
525	0.88
526	0.88
527	0.88
528	0.88
529	0.88
530	0.88
531	0.88
532	0.88
533	0.88
534	0.88
535	0.88
536	0.88
537	0.88
538	0.88
539	0.88
540	0.88
541	0.88
542	0.88
543	0.88
544	0.88
545	0.88
546	0.88
547	0.88
548	0.88
549	0.88
550	0.88
551	0.88
552	0.88
553	0.88
554	0.88
555	0.88
556	0.88
557	0.88
558	0.88
559	0.88
560	0.88
561	0.88
562	0.88
563	0.88
564	0.88
565	0.88
566	0.88
567	0.88
568	0.88
569	0.88
570	0.88
571	0.88
572	0.88
573	0.88
574	0.88
575	0.88
576	0.88
577	0.88
578	0.88
579	0.88
580	0.88
581	0.88
582	0.88
583	0.88
584	0.88
585	0.88
586	0.88
587	0.88
588	0.88
589	0.88
590	0.88
591	0.88
592	0.88
593	0.88
594	0.88
595	0.88
596	0.88
597	0.88
598	0.88
599	0.88
600	0.88
601	0.88
602	0.88
603	0.88
604	0.88
605	0.88
606	0.88
607	0.88
608	0.88
609	0.88
610	0.88
611	0.88
612	0.88
613	0.88
614	0.88
615	0.88
616	0.88
617	0.88
618	0.88
619	0.88
620	0.88
621	0.88
622	0.88
623	0.88
624	0.88
625	0.88
626	0.88
627	0.88
628	0.88
629	0.88
630	0.88
631	0.88
632	0.88
633	0.88
634	0.88
635	0.88
636	0.88
637	0.88
638	0.88
639	0.88
640	0.88
641	0.88
642	0.88
643	0.88
644	0.88
645	0.88
646	0.88
647	0.88
648	0.88
649	0.88
650	0.88
651	0.88
652	0.88
653	0.88
654	0.88
655	0.88
656	0.88
657	0.88
658	0.88
659	0.88
660	0.88
661	0.88
662	0.88
663	0.88
664	0.88
665	0.88
666	0.88
667	0.88
668	0.88
669	0.88
670	0.88
671	0.88
672	0.88
673	0.88
674	0.88
675	0.88
676	0.88
677	0.88
678	0.88
679	0.88
680	0.88
681	0.88
682	0.88
683	0.88
684	0.88
685	0.88
686	0.88
687	0.88
688	0.88
689	0.88
690	0.88
691	0.88
692	0.88
693	0.88
694	0.88
695	0.88
696	0.88
697	0.88
698	0.88
699	0.88
700	0.88
701	0.88
702	0.88
703	0.88
704	0.88
705	0.88
706	0.88
707	0.88
708	0.88
709	0.88
710	0.88
711	0.88
712	0.88
713	0.88
714	0.88
715	0.88
716	0.88
717	0.88
718	0.88
719	0.88
720	0.88
721	0.88
722	0.88
723	0.88
724	0.88
725	0.88
726	0.88
727	0.88
728	0.88
729	0.88
730	0.88
731	0.88
732	0.88
733	0.88
734	0.88
735	0.88
736	0.88
737	0.88
738	0.88
739	0.88
740	0.88
741	0.88
742	0.88
743	0.88
744	0.88
745	0.88
746	0.88
747	0.88
748	0.88
749	0.88
750	0.88
751	0.88
752	0.88
753	0.88
754	0.88
755	0.88
756	0.88
757	0.88
758	0.88
759	0.88
760	0.88
761	0.88
762	0.88
763	0.88
764	0.88
765	0.88
766	0.88
767	0.88
768	0.88
769	0.88
770	0.88
771	0.88
772	0.88
773	0.88
774	0.88
775	0.88
776	0.88
777	0.88
778	0.88
779	0.88
780	0.88
781	0.88
782	0.88
783	0.88
784	0.88
785	0.88
786	0.88
787	0.88
788	0.88
789	0.88
790	0.88
791	0.88
792	0.88
793	0.88
794	0.88
795	0.88
796	0.88
797	0.88
798	0.88
799	0.88
800	0.88
801	0.88
802	0.88
803	0.88
804	0.88
805	0.88
806	0.88
807	0.88
