121 
17832	7197
22558	13483
21847	13632
21547	14021
21234	14117
20423	14313
19550	14658
18890	14713
16502	6733
5955	17875
3175	18142
6879	17578
8581	17396
8503	17065
8962	15634
10915	16658
20006	14674
19732	14615
20144	14042
20265	13735
20495	13597
20515	12557
23229	8815
22440	10120
16893	6280
16553	5922
2595	18014
5122	15954
8091	15455
8862	16151
8860	15962
9126	15429
16790	6673
16551	5924
16585	6798
24711	8286
22306	13340
5842	17851
2617	20056
1320	21395
2298	19322
1980	20032
1108	18388
1162	15107
1337	15761
16724	6652
16484	6790
16546	5930
16501	6805
16329	4995
16149	5052
16644	6614
23019	8286
23512	11736
16145	5118
22979	8248
22925	7486
28705	9723
30777	9073
1317	18257
2951	18640
14208	15500
22430	13382
30172	9323
30219	9179
29770	8999
16094	5420
17924	7366
22887	13436
21156	14058
14052	15749
3692	17488
28707	9700
28672	9862
22935	7510
22701	7339
22853	7554
2417	15501
2666	15584
21075	13870
20724	13573
32973	12190
33162	12745
20698	14315
21910	13294
22454	13154
33711	13373
33574	13379
25065	8976
16412	6059
6907	17537
1382	17798
2153	14659
32288	12891
34960	11809
16402	6113
16889	8275
16350	6359
16204	6320
22679	13221
32618	11940
16128	6304
23023	8399
23047	8316
25977	12296
29145	11763
23056	8386
3075	15042
23019	8483
7362	17919
21658	13480
33445	13550
33626	13238
33472	13374
32241	12649
23118	8388
58	15232
21829	13539
22371	13413
9008	15890
17853	7268
